Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,115720048,8,5,345,11595,339,0,43.125,119.5699885,8699,0,2319.0,3780.562524,103.1800471,0.112340085,9643337.333,28700000.0,99700000,3,116000000,16500000.0,37200000.0,99700000,3,1765,441.25,434.7538576,975,7,0,0,0,0,260,168,0.06913236,0.043207725,0,8699,852.8571429,2385.714854,5691635.363,0,0,0,0,1,0,0,0,0,918.4615385,43.125,2319.0,260,0,0,0,0,0,0,8,345,5,11595,251,235,2,20,972.0,0.0,972,972,57900000.0,59200000.0,99700000,16000000,attack
80,99728655,6,7,378,11595,360,0,63.0,145.5293785,5792,0,1656.428571,2120.732252,120.0557653,0.130353708,8310721.25,28800000.0,99700000,6,99700000,19900000.0,44600000.0,99700000,6,99700000,16600000.0,40700000.0,99700000,47,0,0,0,0,164,232,0.06016325,0.070190458,0,5792,855.6428571,1665.748139,2774716.863,1,0,0,0,0,0,0,0,1,921.4615385,63.0,1656.428571,164,0,0,0,0,0,0,6,378,7,11595,0,235,3,20,10991.0,0.0,10991,10991,99700000.0,0.0,99700000,99700000,attack
80,83815298,8,6,313,11595,313,0,39.125,110.6622113,4344,0,1932.5,1977.812908,142.0743025,0.167033946,6447330.615,23200000.0,83700000,0,83700000,12000000.0,31600000.0,83700000,0,150597,30119.4,59608.72141,136214,34,0,0,0,0,264,200,0.095447969,0.071585977,0,4344,793.8666667,1526.215247,2329332.981,0,0,0,0,1,0,0,0,0,850.5714286,39.125,1932.5,264,0,0,0,0,0,0,8,313,6,11595,274,235,1,32,5.0,0.0,5,5,83700000.0,0.0,83700000,83700000,attack
80,100264771,8,7,1440,11595,357,0,180.0,189.2345483,7240,0,1656.428571,2566.885263,130.0057824,0.149603892,7161769.357,26500000.0,99300000,9,100000000,14300000.0,37500000.0,99300000,9,100000000,16700000.0,40500000.0,99300000,63,0,0,0,0,240,232,0.079788743,0.06981515,0,7240,815.0625,1800.377052,3241357.529,1,0,0,0,0,0,0,0,0,869.4,180.0,1656.428571,240,0,0,0,0,0,0,8,1440,7,11595,0,235,5,20,11990.0,0.0,11990,11990,99300000.0,0.0,99300000,99300000,attack
80,98437374,9,4,359,11595,359,0,39.88888889,119.6666667,8688,0,2898.75,4095.56617,121.4376158,0.132063661,8203114.5,28400000.0,98300000,0,98300000,12300000.0,34700000.0,98300000,0,147081,49027.0,76278.74188,136924,176,0,0,0,0,296,136,0.091428688,0.040634973,0,8688,853.8571429,2383.498813,5681066.593,0,0,0,0,1,0,0,0,0,919.5384615,39.88888889,2898.75,296,0,0,0,0,0,0,9,359,4,11595,251,235,1,32,2007.0,0.0,2007,2007,98300000.0,0.0,98300000,98300000,attack
80,100647538,5,6,321,11595,309,0,64.2,136.8802396,8688,0,1932.5,3506.021777,118.393358,0.109292291,10100000.0,31800000.0,100000000,51,100000000,25100000.0,50200000.0,100000000,1029,101000000,20100000.0,44900000.0,100000000,51,0,0,0,0,144,200,0.049678314,0.059613977,0,8688,993.5,2560.528408,6556305.727,1,0,0,0,0,0,0,0,1,1083.818182,64.2,1932.5,144,0,0,0,0,0,0,5,321,6,11595,0,235,2,20,13005.0,0.0,13005,13005,100000000.0,0.0,100000000,100000000,attack
80,98360490,6,6,346,11595,346,0,57.66666667,141.2539085,5792,0,1932.5,2535.308403,121.4003712,0.122000206,8941862.727,29700000.0,98400000,2,98400000,19700000.0,44000000.0,98400000,3,2163,432.6,883.7105295,2013,2,0,0,0,0,200,200,0.061000103,0.061000103,0,5792,918.5384615,1908.265557,3641477.436,0,0,0,0,1,0,0,0,1,995.0833333,57.66666667,1932.5,200,0,0,0,0,0,0,6,346,6,11595,274,235,1,32,983.0,0.0,983,983,98400000.0,0.0,98400000,98400000,attack
80,97416780,6,7,358,11595,340,0,59.66666667,137.3661773,7240,0,1656.428571,2566.885263,122.6996006,0.133447236,8118065.0,28100000.0,97300000,4,97300000,19500000.0,43500000.0,97300000,4,97400000,16200000.0,39700000.0,97300000,72,0,0,0,0,164,232,0.061591032,0.071856204,0,7240,854.2142857,1934.30338,3741529.566,1,0,0,0,0,0,0,0,1,919.9230769,59.66666667,1656.428571,164,0,0,0,0,0,0,6,358,7,11595,0,235,3,20,21042.0,0.0,21042,21042,97300000.0,0.0,97300000,97300000,attack
80,767,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2607.56193,767.0,0.0,767,767,767,767.0,0.0,767,767,0,0.0,0.0,0,0,0,0,0,0,64,0,2607.56193,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,attack
80,99746715,6,7,390,11595,372,0,65.0,150.4273911,7240,0,1656.428571,2566.885263,120.1543329,0.130330107,8312226.25,28800000.0,99700000,1,99700000,19900000.0,44600000.0,99700000,1,99700000,16600000.0,40700000.0,99700000,47,0,0,0,0,164,232,0.060152357,0.07017775,0,7240,856.5,1933.667808,3739071.192,1,0,0,0,0,0,0,0,1,922.3846154,65.0,1656.428571,164,0,0,0,0,0,0,6,390,7,11595,0,235,3,20,12993.0,0.0,12993,12993,99700000.0,0.0,99700000,99700000,attack
80,98906793,6,6,369,11595,351,0,61.5,141.8559128,7240,0,1932.5,3126.682571,120.9623691,0.121326348,8991526.636,29800000.0,98900000,4,98900000,19800000.0,44200000.0,98900000,4,98900000,19800000.0,44200000.0,98900000,153,0,0,0,0,164,200,0.060663174,0.060663174,0,7240,920.7692308,2243.319607,5032482.859,1,0,0,0,0,0,0,0,1,997.5,61.5,1932.5,164,0,0,0,0,0,0,6,369,6,11595,0,235,3,20,11988.0,0.0,11988,11988,98900000.0,0.0,98900000,98900000,attack
80,189575,3,6,368,11595,368,0,122.6666667,212.4648991,4344,0,1932.5,1754.831473,63104.31228,47.47461427,23696.875,61065.96253,174280,2,14992,7496.0,10598.11644,14990,2,189489,37897.8,76511.6226,174280,8,0,0,0,0,104,200,15.82487142,31.64974285,0,4344,1196.3,1620.308342,2625399.122,0,0,0,1,0,0,0,0,2,1329.222222,122.6666667,1932.5,104,0,0,0,0,0,0,3,368,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,attack
80,83637319,6,7,774,11595,381,0,129.0,195.2168026,4344,0,1656.428571,1760.597234,147.8885281,0.155433007,6969776.583,24000000.0,83300000,17,83500000,16700000.0,37200000.0,83300000,989,83600000,13900000.0,34000000.0,83300000,17,0,0,0,0,176,232,0.071738311,0.083694696,0,4344,883.9285714,1445.319207,2088947.61,1,0,0,0,0,0,0,0,1,951.9230769,129.0,1656.428571,176,0,0,0,0,0,0,6,774,7,11595,0,235,3,20,12006.0,0.0,12006,12006,83300000.0,0.0,83300000,83300000,attack
80,98709209,7,6,364,11595,364,0,52.0,137.5790682,5792,0,1932.5,2179.547086,121.1538429,0.131699971,8225767.417,28400000.0,98500000,3,98600000,16400000.0,40200000.0,98500000,3,161945,32389.0,65691.17902,149543,46,0,0,0,0,232,200,0.070915369,0.060784602,0,5792,854.2142857,1665.865734,2775108.643,0,0,0,0,1,0,0,0,0,919.9230769,52.0,1932.5,232,0,0,0,0,0,0,7,364,6,11595,274,235,1,32,1956.0,0.0,1956,1956,98500000.0,0.0,98500000,98500000,attack
80,97491357,6,6,353,11595,353,0,58.83333333,144.1116465,4344,0,1932.5,1977.812908,122.5544537,0.123087834,8862850.636,29400000.0,97500000,3,97500000,19500000.0,43600000.0,97500000,3,39487,7897.4,12275.16971,28171,35,0,0,0,0,200,200,0.061543917,0.061543917,0,4344,919.0769231,1610.112184,2592461.244,0,0,0,0,1,0,0,0,1,995.6666667,58.83333333,1932.5,200,0,0,0,0,0,0,6,353,6,11595,251,235,1,32,444.0,0.0,444,444,97500000.0,0.0,97500000,97500000,attack
80,101542575,7,6,1294,11595,322,0,184.8571429,171.0588871,4344,0,1932.5,1754.831473,126.931979,0.128025117,8461881.25,29000000.0,101000000,9,101000000,16900000.0,41000000.0,101000000,4090,997124,199424.8,373824.3495,859652,15,0,0,0,0,220,200,0.068936601,0.059088515,0,4344,921.0714286,1423.486968,2026315.148,1,0,0,0,0,0,0,0,0,991.9230769,184.8571429,1932.5,220,0,0,0,0,0,0,7,1294,6,11595,0,235,4,20,0.0,0.0,0,0,101000000.0,0.0,101000000,101000000,attack
80,85541170,7,7,610,11595,296,0,87.14285714,142.7018203,4344,0,1656.428571,1760.597234,142.6798348,0.163663883,6580090.0,23600000.0,85200000,9,85400000,14200000.0,34800000.0,85200000,9,85500000,14300000.0,34800000.0,85200000,48,0,0,0,0,196,232,0.081831941,0.081831941,0,4344,814.0666667,1415.206016,2002808.067,1,0,0,0,0,0,0,0,1,872.2142857,87.14285714,1656.428571,196,0,0,0,0,0,0,7,610,7,11595,0,235,4,20,8999.0,0.0,8999,8999,85200000.0,0.0,85200000,85200000,attack
80,99481741,7,6,342,11595,342,0,48.85714286,129.2638498,5792,0,1932.5,2181.008184,119.9918687,0.130677247,8290145.083,28700000.0,99400000,1,99400000,16600000.0,40600000.0,99400000,1,49390,9878.0,16478.03166,38122,45,0,0,0,0,232,200,0.070364671,0.060312575,0,5792,852.6428571,1667.109133,2779252.863,0,0,0,0,1,0,0,0,0,918.2307692,48.85714286,1932.5,232,0,0,0,0,0,0,7,342,6,11595,274,235,1,32,990.0,0.0,990,990,99400000.0,0.0,99400000,99400000,attack
80,98763722,6,5,367,11595,367,0,61.16666667,149.8271226,10136,0,2319.0,4414.366206,121.1173471,0.111376928,9876372.2,31200000.0,98600000,4,98600000,19700000.0,44100000.0,98600000,4,147487,36871.75,65789.88461,135199,85,0,0,0,0,200,168,0.060751052,0.050625877,0,10136,996.8333333,2908.387396,8458717.242,0,0,0,0,1,0,0,0,0,1087.454545,61.16666667,2319.0,200,0,0,0,0,0,0,6,367,5,11595,251,235,1,32,65.0,0.0,65,65,98600000.0,0.0,98600000,98600000,attack
80,100012697,8,6,363,11595,363,0,45.375,128.3398808,5792,0,1932.5,2179.547086,119.5648189,0.139982226,7693284.385,27700000.0,99900000,1,99900000,14300000.0,37800000.0,99900000,1,94349,18869.8,35257.9603,81164,52,0,0,0,0,264,200,0.079989844,0.059992383,0,5792,797.2,1620.368485,2625594.029,0,0,0,0,1,0,0,0,0,854.1428571,45.375,1932.5,264,0,0,0,0,0,0,8,363,6,11595,251,235,1,32,994.0,0.0,994,994,99900000.0,0.0,99900000,99900000,attack
80,114511703,9,7,384,11595,354,0,42.66666667,116.7861293,5792,0,1656.428571,2429.118623,104.6093953,0.13972371,7634113.533,25500000.0,98500000,1,115000000,14300000.0,34500000.0,98500000,1,115000000,19100000.0,46700000.0,115000000,3,0,0,0,0,244,232,0.078594587,0.061129123,0,5792,705.0,1700.847215,2892881.25,1,0,0,0,0,0,0,0,0,749.0625,42.66666667,1656.428571,244,0,0,0,0,0,0,9,384,7,11595,0,235,5,20,8937.0,0.0,8937,8937,57300000.0,58300000.0,98500000,16000000,attack
80,6989,6,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,858.4919159,1397.8,3120.545097,6980,1,6989,1397.8,3120.545097,6980,1,0,0.0,0.0,0,0,0,0,0,0,192,0,858.4919159,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,192,0,0,0,0,0,0,6,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,attack
80,116324708,5,1,18,0,6,0,3.6,3.286335345,0,0,0.0,0.0,0.154739267,0.051579756,23300000.0,43600000.0,100000000,1,116000000,29100000.0,48100000.0,100000000,1,0,0.0,0.0,0,0,0,0,0,0,140,32,0.04298313,0.008596626,0,6,3.428571429,3.207134903,10.28571429,1,0,0,0,0,0,0,0,0,4.0,3.6,0.0,140,0,0,0,0,0,0,5,18,1,0,0,235,2,20,10980.0,0.0,10980,10980,58200000.0,59600000.0,100000000,16000000,attack
80,100618632,11,5,870,11595,290,0,79.09090909,135.4588163,7240,0,2319.0,3331.638186,123.8836163,0.159016274,6707908.8,25800000.0,100000000,1,100000000,10000000.0,31600000.0,100000000,1,572271,143067.75,205931.4351,436821,88,0,0,0,0,360,168,0.109323689,0.049692586,0,7240,733.2352941,1974.850929,3900036.191,0,0,0,0,1,0,0,0,0,779.0625,79.09090909,2319.0,360,0,0,0,0,0,0,11,870,5,11595,251,235,3,32,987.0,0.0,987,987,100000000.0,0.0,100000000,100000000,attack
80,85502046,7,7,356,13043,332,0,50.85714286,124.0046082,5792,0,1863.285714,2167.125494,156.7097003,0.163738772,6577080.462,23600000.0,85200000,7,85400000,14200000.0,34800000.0,85200000,7,85500000,14300000.0,34800000.0,85200000,49,0,0,0,0,184,232,0.081869386,0.081869386,0,5792,893.6666667,1703.195219,2900873.952,1,0,0,0,0,0,0,0,1,957.5,50.85714286,1863.285714,184,0,0,0,0,0,0,7,356,7,13043,0,235,4,20,199973.0,0.0,199973,199973,85200000.0,0.0,85200000,85200000,attack
80,85294107,7,7,730,11595,356,0,104.2857143,171.9745275,4344,0,1656.428571,1760.597234,144.500018,0.164137952,6561085.154,23600000.0,85000000,1,85300000,14200000.0,34700000.0,85000000,1,85300000,14200000.0,34700000.0,85000000,48,0,0,0,0,196,232,0.082068976,0.082068976,0,4344,822.0666667,1412.222588,1994372.638,1,0,0,0,0,0,0,0,1,880.7857143,104.2857143,1656.428571,196,0,0,0,0,0,0,7,730,7,11595,0,235,4,20,11004.0,0.0,11004,11004,85000000.0,0.0,85000000,85000000,attack
80,148545,3,6,375,11595,375,0,125.0,216.5063509,4344,0,1932.5,1754.831473,80581.64193,60.5877007,18568.125,47711.60681,136198,1,11992,5996.0,8478.210306,11991,1,148514,29702.8,59756.53947,136198,46,0,0,0,0,104,200,20.19590023,40.39180046,0,4344,1197.0,1619.912206,2624115.556,0,0,0,1,0,0,0,0,2,1330.0,125.0,1932.5,104,0,0,0,0,0,0,3,375,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,attack
80,86062633,7,5,375,11595,375,0,53.57142857,141.7366774,5803,0,2319.0,3175.423909,139.0847524,0.139433336,7823875.727,25600000.0,85100000,2,86100000,14300000.0,34600000.0,85100000,2,3042,760.5,1178.990953,2518,6,0,0,0,0,240,168,0.081336113,0.058097223,0,5803,920.7692308,2166.815834,4695090.859,0,0,0,0,1,0,0,0,0,997.5,53.57142857,2319.0,240,0,0,0,0,0,0,7,375,5,11595,274,235,1,32,5.0,0.0,5,5,85100000.0,0.0,85100000,85100000,attack
80,84049059,7,6,375,11595,369,0,53.57142857,139.1088988,4344,0,1932.5,1754.831473,142.4168235,0.154671571,7004088.25,24200000.0,83900000,3,83900000,14000000.0,34200000.0,83900000,3,181643,36328.6,74093.08551,168499,15,0,0,0,0,220,200,0.083284692,0.071386879,0,4344,855.0,1459.882819,2131257.846,0,0,0,0,1,0,0,0,0,920.7692308,53.57142857,1932.5,220,0,0,0,0,0,0,7,375,6,11595,251,235,2,20,1992.0,0.0,1992,1992,83900000.0,0.0,83900000,83900000,attack
80,2752,6,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2180.232558,550.4,702.4292135,1803,175,2752,550.4,702.4292135,1803,175,0,0.0,0.0,0,0,0,0,0,0,192,0,2180.232558,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,192,0,0,0,0,0,0,6,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,attack
80,98670704,7,5,366,11595,342,0,52.28571429,127.7832987,8688,0,2319.0,3776.347044,121.2213911,0.121616645,8970064.0,29700000.0,98600000,1,98700000,16400000.0,40300000.0,98600000,1,98700000,24700000.0,49300000.0,98700000,194,0,0,0,0,184,168,0.070943043,0.050673602,0,8688,920.5384615,2466.999751,6086087.769,1,0,0,0,0,0,0,0,0,997.25,52.28571429,2319.0,184,0,0,0,0,0,0,7,366,5,11595,0,235,4,20,11823.0,0.0,11823,11823,98600000.0,0.0,98600000,98600000,attack
80,98526432,6,7,372,11595,354,0,62.0,143.080397,8688,0,1656.428571,3174.60191,121.4597926,0.131944289,8210536.0,28400000.0,98500000,1,98500000,19700000.0,44000000.0,98500000,1,98500000,16400000.0,40200000.0,98500000,186,0,0,0,0,164,232,0.060897364,0.071046925,0,8688,855.2142857,2313.187151,5350834.797,1,0,0,0,0,0,0,0,1,921.0,62.0,1656.428571,164,0,0,0,0,0,0,6,372,7,11595,0,235,3,20,11003.0,0.0,11003,11003,98500000.0,0.0,98500000,98500000,attack
80,13003,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,1384.295932,307.6213182,4334.333333,7496.029238,12990,1,13003,6501.5,9193.095262,13002,1,0,0.0,0.0,0,0,0,0,0,0,60,32,230.7159886,76.90532954,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,60,0,0,0,0,0,0,3,18,1,0,0,235,2,20,0.0,0.0,0,0,0.0,0.0,0,0,attack
80,14861,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,807.4826728,269.1608909,4953.666667,8284.77986,14519,45,342,342.0,0.0,342,342,14816,14816.0,0.0,14816,14816,0,0,0,0,40,64,134.5804455,134.5804455,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,attack
80,98780839,6,6,290,11595,290,0,48.33333333,118.3920042,5792,0,1932.5,2179.547086,120.3168562,0.12148105,8980076.273,29800000.0,98700000,4,98700000,19700000.0,44200000.0,98700000,4,44470,8894.0,14700.32809,34078,88,0,0,0,0,200,200,0.060740525,0.060740525,0,5792,914.2307692,1717.020974,2948161.026,0,0,0,0,1,0,0,0,1,990.4166667,48.33333333,1932.5,200,0,0,0,0,0,0,6,290,6,11595,274,235,1,32,1017.0,0.0,1017,1017,98700000.0,0.0,98700000,98700000,attack
80,98233939,6,7,394,11595,376,0,65.66666667,152.0600758,7240,0,1656.428571,2698.609263,122.0453961,0.132337155,8186161.583,28300000.0,98200000,3,98200000,19600000.0,43900000.0,98200000,3,98200000,16400000.0,40100000.0,98200000,3,0,0,0,0,164,232,0.061078687,0.071258468,0,7240,856.7857143,2014.669592,4058893.566,1,0,0,0,0,0,0,0,1,922.6923077,65.66666667,1656.428571,164,0,0,0,0,0,0,6,394,7,11595,0,235,3,20,13013.0,0.0,13013,13013,98200000.0,0.0,98200000,98200000,attack
80,98047707,4,6,354,11595,348,0,88.5,173.0231198,5792,0,1932.5,2181.008184,121.8692447,0.101991166,10900000.0,32700000.0,98000000,4,98000000,32700000.0,56600000.0,98000000,4,35516,7103.2,11374.49404,26254,46,0,0,0,0,124,200,0.040796467,0.0611947,0,5792,1086.818182,1825.365323,3331958.564,1,0,0,0,0,0,0,0,1,1195.5,88.5,1932.5,124,0,0,0,0,0,0,4,354,6,11595,0,235,1,20,0.0,0.0,0,0,98000000.0,0.0,98000000,98000000,attack
80,101404790,7,6,624,11595,312,0,89.14285714,152.2404114,5792,0,1932.5,2179.547086,120.4972665,0.128199072,8450399.167,29200000.0,101000000,1,101000000,16900000.0,41200000.0,101000000,1,354596,70919.2,101590.0183,219992,48,0,0,0,0,232,200,0.06903027,0.059168803,0,5792,872.7857143,1656.910572,2745352.643,0,0,0,0,1,0,0,0,0,939.9230769,89.14285714,1932.5,232,0,0,0,0,0,0,7,624,6,11595,251,235,2,32,4.0,0.0,4,4,101000000.0,0.0,101000000,101000000,attack
80,85166296,5,8,315,11595,303,0,63.0,134.1976155,4344,0,1449.375,1547.981999,139.8440529,0.152642543,7097191.333,24500000.0,85000000,6,85000000,21300000.0,42500000.0,85000000,6,85200000,12200000.0,32100000.0,85000000,17,0,0,0,0,144,264,0.05870867,0.093933873,0,4344,851.1428571,1345.332093,1809918.44,1,0,0,0,0,0,0,0,1,916.6153846,63.0,1449.375,144,0,0,0,0,0,0,5,315,8,11595,0,235,2,20,9990.0,0.0,9990,9990,85000000.0,0.0,85000000,85000000,attack
80,14360,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,835.6545961,278.551532,4786.666667,7840.182162,13837,69,523,523.0,0.0,523,523,14291,14291.0,0.0,14291,14291,0,0,0,0,40,64,139.275766,139.275766,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,attack
80,84313313,6,6,360,11595,360,0,60.0,146.9693846,4344,0,1932.5,1977.812908,141.7925542,0.142326278,7664846.636,25400000.0,84200000,1,84200000,16800000.0,37600000.0,84200000,1,141642,28328.4,57735.67193,131325,48,0,0,0,0,200,200,0.071163139,0.071163139,0,4344,919.6153846,1609.908255,2591804.59,0,0,0,0,1,0,0,0,1,996.25,60.0,1932.5,200,0,0,0,0,0,0,6,360,6,11595,251,235,1,32,5.0,0.0,5,5,84200000.0,0.0,84200000,84200000,attack
80,115858202,9,5,367,11595,367,0,40.77777778,122.3333333,5803,0,2319.0,3175.423909,103.2468983,0.120837366,8912169.385,27700000.0,99800000,1,116000000,14500000.0,34900000.0,99800000,1,9228,2307.0,3823.922681,7984,3,0,0,0,0,304,168,0.077681164,0.043156202,0,5803,797.4666667,2032.195606,4129818.981,0,0,0,0,1,0,0,0,0,854.4285714,40.77777778,2319.0,304,0,0,0,0,0,0,9,367,5,11595,274,235,1,32,1007.0,0.0,1007,1007,57900000.0,59200000.0,99800000,16000000,attack
80,151479,3,6,360,11595,360,0,120.0,207.8460969,5792,0,1932.5,2181.008184,78921.83075,59.41417622,18934.875,47971.99537,137146,44,13999,6999.5,8497.30219,13008,991,151408,30281.6,60040.41883,137146,46,0,0,0,0,104,200,19.80472541,39.60945081,0,5792,1195.5,1886.46402,3558746.5,0,0,0,1,0,0,0,0,2,1328.333333,120.0,1932.5,104,0,0,0,0,0,0,3,360,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,attack
80,85793462,6,7,374,11595,362,0,62.33333333,146.8355089,5803,0,1656.428571,2430.211229,139.5094652,0.151526698,7149455.167,24400000.0,84800000,49,85800000,17200000.0,37800000.0,84800000,211,85800000,14300000.0,35000000.0,85800000,49,0,0,0,0,184,232,0.069935399,0.081591299,0,5803,855.3571429,1850.781523,3425392.247,1,0,0,0,0,0,0,0,1,921.1538462,62.33333333,1656.428571,184,0,0,0,0,0,0,6,374,7,11595,0,235,2,20,10963.0,0.0,10963,10963,84800000.0,0.0,84800000,84800000,attack
80,97407810,7,6,328,11595,322,0,46.85714286,121.3471996,4344,0,1932.5,1754.831473,122.4029162,0.133459524,8117317.5,28100000.0,97400000,0,97400000,16200000.0,39800000.0,97400000,1,15503,3100.6,4752.691743,10972,48,0,0,0,0,220,200,0.071862821,0.061596704,0,4344,851.6428571,1461.139893,2134929.786,0,0,0,0,1,0,0,0,0,917.1538462,46.85714286,1932.5,220,0,0,0,0,0,0,7,328,6,11595,274,235,2,20,995.0,0.0,995,995,97400000.0,0.0,97400000,97400000,attack
80,98437903,8,7,396,11595,396,0,49.5,140.0071427,5792,0,1656.428571,1947.638216,121.8128346,0.152380329,7031278.786,26300000.0,98400000,1,98400000,14100000.0,37200000.0,98400000,1,13587,2264.5,5219.174293,12917,46,0,0,0,0,264,232,0.081269509,0.07111082,0,5792,749.4375,1486.301179,2209091.196,0,0,0,0,1,0,0,0,0,799.4,49.5,1656.428571,264,0,0,0,0,0,0,8,396,7,11595,251,235,1,32,1027.0,0.0,1027,1027,98400000.0,0.0,98400000,98400000,attack
80,16578186,6,7,1056,11595,352,0,176.0,192.7983402,5792,0,1656.428571,1947.638216,763.1112355,0.784162996,1381515.5,4609592.01,16000000,3,16400000,3288109.6,7116136.936,16000000,3,561483,93580.5,170839.134,423875,45,0,0,0,0,208,232,0.361921383,0.422241613,0,5792,903.6428571,1541.87157,2377367.94,0,0,0,1,0,0,0,0,1,973.1538462,176.0,1656.428571,208,0,0,0,0,0,0,6,1056,7,11595,29200,235,3,32,0.0,0.0,0,0,16000000.0,0.0,16000000,16000000,attack
80,85778199,7,5,330,11595,324,0,47.14285714,122.103001,8688,0,2319.0,3774.237539,139.021338,0.139895686,7798018.091,25800000.0,85600000,1,85700000,14300000.0,35000000.0,85600000,1,127522,31880.5,53981.42925,112176,191,0,0,0,0,220,168,0.081605817,0.058289869,0,8688,917.3076923,2467.022476,6086199.897,0,0,0,0,1,0,0,0,0,993.75,47.14285714,2319.0,220,0,0,0,0,0,0,7,330,5,11595,251,235,2,20,984.0,0.0,984,984,85600000.0,0.0,85600000,85600000,attack
80,99651759,6,6,332,11595,332,0,55.33333333,135.5384324,4344,0,1932.5,1754.831473,119.6867985,0.12041935,9059250.818,30000000.0,99500000,1,99500000,19900000.0,44500000.0,99500000,1,147598,29519.6,59862.77982,136268,35,0,0,0,0,200,200,0.060209675,0.060209675,0,4344,917.4615385,1499.226613,2247680.436,0,0,0,0,1,0,0,0,1,993.9166667,55.33333333,1932.5,200,0,0,0,0,0,0,6,332,6,11595,274,235,1,32,4.0,0.0,4,4,99500000.0,0.0,99500000,99500000,attack
80,86115053,7,6,352,11595,352,0,50.28571429,133.0434945,5792,0,1932.5,2181.008184,138.7330041,0.150960831,7176254.417,24800000.0,85900000,1,85900000,14300000.0,35100000.0,85900000,1,188389,37677.8,76546.21761,174186,15,0,0,0,0,232,200,0.081286602,0.06967423,0,5792,853.3571429,1666.875641,2778474.401,0,0,0,0,1,0,0,0,0,919.0,50.28571429,1932.5,232,0,0,0,0,0,0,7,352,6,11595,274,235,1,32,6.0,0.0,6,6,85900000.0,0.0,85900000,85900000,attack
